id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
8105,อ่าวลึก,Ao Luek,ao-luek-8105,8105,9,8.211,98.687
8102,เขาพนม,Khao Phanom,khao-phanom-8102,8102,6,8.227,99.045
8104,คลองท่อม,Khlong Thom,khlong-thom-8104,8104,7,7.933,99.172
8103,เกาะลันตา,Ko Lanta,ko-lanta-8103,8103,5,7.576,99.142
8107,ลำทับ,Lam Thap,lam-thap-8107,8107,4,8.1,99.358
8101,เมืองกระบี่,Mueang Krabi,mueang-krabi-8101,8101,9,8.049,98.676
8108,เหนือคลอง,Nuea Khlong,nuea-khlong-8108,8108,8,7.801,98.995
8106,ปลายพระยา,Plai Phraya,plai-phraya-8106,8106,4,8.445,98.841
