id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
310308,บ้านปรือ,Ban Prue,ban-prue,310308,15,31160,14.848,103.299
310307,ชุมแสง,Chum Saeng,chum-saeng,310307,12,31160,14.984,103.395
310309,ห้วยสำราญ,Huai Samran,huai-samran,310309,14,31160,15.072,103.336
310310,กันทรารมย์,Kanthararom,kanthararom,310310,12,31160,14.966,103.340
310301,กระสัง,Krasang,krasang,310301,21,31160,14.922,103.296
310302,ลำดวน,Lamduan,lamduan,310302,18,31160,15.061,103.403
310306,เมืองไผ่,Mueang Phai,mueang-phai,310306,13,31160,14.994,103.292
310305,หนองเต็ง,Nong Teng,nong-teng,310305,18,31160,14.905,103.374
310311,ศรีภูมิ,Si Phum,si-phum,310311,9,31160,15.027,103.338
310303,สองชั้น,Song Chan,song-chan,310303,17,31160,14.887,103.224
310304,สูงเนิน,Sung Noen,sung-noen,310304,19,31160,14.820,103.239
