id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
37070401,บ้านดงบัง,Ban Dong Bang,37070401,37070401,15.707111502574385,104.75178346037865
37070402,บ้านโนนจาน,Ban Non Chan,37070402,37070402,15.698638328113871,104.75815907120705
37070403,บ้านดงบัง,Ban Dong Bang,37070403,37070403,15.707018548739693,104.75185990333557
37070404,บ้านเหล่าฝ้าย,Ban Lao Fai,37070404,37070404,15.720802364534547,104.75853323936462
37070405,บ้านดอนชี,Ban Don Chi,37070405,37070405,15.748044504300278,104.75795656442642
37070406,บ้านหนองยาง,Ban Nong Yang,37070406,37070406,15.70571848163532,104.77299302816391
37070407,บ้านจอก,Ban Chok,37070407,37070407,15.770799424814681,104.72017496824265
37070408,บ้านเหล่าฝ้าย,Ban Lao Fai,37070408,37070408,15.72140652280729,104.75642636418343
37070409,บ้านดอนชี,Ban Don Chi,37070409,37070409,15.743894650909413,104.76269066333771
37070410,บ้านกุงชัย,Ban Kung Chai,37070410,37070410,15.679291884812857,104.74402517080307
37070411,บ้านกุงชัย,Ban Kung Chai,37070411,37070411,15.682004680754781,104.74347800016403
37070412,บ้านหนองมะยอด,Ban Nong Mayot,37070412,37070412,15.745069268088415,104.74287450313568
37070413,บ้านกุงชัย,Ban Kung Chai,37070413,37070413,15.681058240573481,104.74243596196175
37070414,บ้านเสาเล้า,Ban Sao Lao,37070414,37070414,15.717013425081563,104.74006086587906
37070415,บ้านดอนชี,Ban Don Chi,37070415,37070415,15.744365789384533,104.76215690374374
37070416,บ้านจอก,Ban Chok,37070416,37070416,15.77145764036569,104.71967071294785
