id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
640703,คลองกระจง,Khlong Krachong,khlong-krachong,640703,9,64110,17.239,99.828
640708,คลองยาง,Khlong Yao,khlong-yao,640708,12,64110,17.414,99.915
640713,เมืองบางขลัง,Mueang Bang Khlang,mueang-bang-khlang,640713,9,64110,17.242,99.710
640709,เมืองบางยม,Mueang Bang Yom,mueang-bang-yom,640709,5,64110,17.214,99.876
640701,เมืองสวรรคโลก,Mueang Sawankhalok,mueang-sawankhalok,640701,11,64110,17.315,99.834
640707,นาทุ่ง,Na Thung,na-thung,640707,8,64110,17.311,99.740
640702,ในเมือง,Nai Mueang,nai-mueang,640702,13,64110,17.326,99.878
640714,หนองกลับ,Nong Klap,nong-klap,640714,8,64110,17.245,99.782
640712,ป่ากุมเกาะ,Pa Kum Ko,pa-kum-ko,640712,14,64110,17.365,99.794
640711,ปากน้ำ,Pak Nam,pak-nam,640711,12,64110,17.233,99.925
640710,ท่าทอง,Tha Thong,tha-thong,640710,7,64110,17.212,99.850
640705,วังไม้ขอน,Wang Mai Khon,wang-mai-khon,640705,4,64110,17.310,99.807
640704,วังพิณพาทย์,Wang Phinphat,wang-phinphat,640704,4,64110,17.335,99.815
640706,ย่านยาว,Yan Yao,yan-yao,640706,12,64110,17.273,99.816
