id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
200117,อ่างศิลา,Ang Sila,ang-sila,200117,5,20000,13.325,100.929
200103,บ้านโขด,Ban Khot,ban-khot,200103,8,20000,13.376,100.990
200114,บ้านปึก,Ban Puek,ban-puek,200114,7,20130,13.302,100.928
200105,บ้านสวน,Ban Suan,ban-suan,200105,43,20000,13.347,100.977
200101,บางปลาสร้อย,Bang Pla Soi,bang-pla-soi,200101,9,20000,13.364,100.987
200111,บางทราย,Bang Sai,bang-sai,200111,6,20000,13.393,100.996
200109,ดอนหัวฬอ,Don Hua Lo,don-hua-lo,200109,7,20000,13.421,101.044
200115,ห้วยกะปิ,Huai Kapi,huai-kapi,200115,7,20000,13.304,100.968
200112,คลองตำหรุ,Khlong Tamru,khlong-tamru,200112,6,20000,13.441,100.982
200102,มะขามหย่ง,Makham Yong,makham-yong,200102,3,20000,13.372,100.985
200113,เหมือง,Mueang,mueang,200113,5,20130,13.263,100.959
200107,นาป่า,Na Pa,na-pa,200107,12,20000,13.385,101.030
200108,หนองข้างคอก,Nong Khang Khok,nong-khang-khok,200108,9,20000,13.305,101.006
200110,หนองไม้แดง,Nong Mai Daeng,nong-mai-daeng,200110,7,20000,13.406,101.003
200106,หนองรี,Nong Ri,nong-ri,200106,17,20000,13.307,101.057
200104,แสนสุข,Saen Suk,saen-suk,200104,25,20000,13.274,100.928
200116,เสม็ด,Samet,samet,200116,8,20130,13.326,100.951
200118,สำนักบก,Samnak Bok,samnak-bok,200118,6,20000,13.368,101.061
