id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
191002,บ้านยาง,Ban Yang,ban-yang,191002,14,18160,14.582,100.816
191003,หัวปลวก,Hua Pluak,hua-pluak,191003,12,18160,14.615,100.844
191009,ม่วงงาม,Muang Ngam,muang-ngam,191009,8,18160,14.544,100.807
191011,เมืองเก่า,Mueang Kao,mueang-kao,191011,9,18160,14.540,100.825
191004,งิ้วงาม,Ngio Ngam,ngio-ngam,191004,6,18160,14.590,100.851
191008,พระยาทด,Phraya Thot,phraya-thot,191008,7,18160,14.572,100.871
191010,เริงราง,Roeng Rang,roeng-rang,191010,7,18160,14.558,100.786
191005,ศาลารีไทย,Sala Ri Thai,sala-ri-thai,191005,5,18160,14.565,100.848
191001,เสาไห้,Sao Hai,sao-hai,191001,7,18160,14.538,100.850
191012,สวนดอกไม้,Suan Dok Mai,suan-dok-mai,191012,11,18160,14.540,100.868
191007,ท่าช้าง,Tha Chang,tha-chang,191007,8,18160,14.586,100.863
191006,ต้นตาล,Ton Tan,ton-tan,191006,8,18160,14.574,100.885
