id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
33012101,บ้านหนองหว้า,Ban Nong Wa,33012101,33012101,15.083253517653242,104.44882795214653
33012102,บ้านหนองแก้ว,Ban Nong Kaeo,33012102,33012102,15.092874419940191,104.41617473959923
33012103,บ้านหนองแก้ว,Ban Nong Kaeo,33012103,33012103,15.09183336350852,104.41616266965866
33012104,บ้านสำโรง,Ban Samrong,33012104,33012104,15.100253602795146,104.41248401999474
33012105,บ้านบัวเตย,Ban Bua Toei,33012105,33012105,15.078420889386079,104.42342609167099
33012106,บ้านบก,Ban Bok,33012106,33012106,15.060789670758085,104.44885611534119
33012107,บ้านโนนดั่ง,Ban Non Dang,33012107,33012107,15.098064087834649,104.39172506332397
33012108,บ้านโนนอีปัง,Ban Non I Pang,33012108,33012108,15.080000699563564,104.39953967928886
33012109,บ้านหนองเข้ากรรม,Ban Nong Khao Kam,33012109,33012109,15.074388435449487,104.44002360105515
33012110,บ้านโพนวัว,Ban Phon Wua,33012110,33012110,15.07768018745841,104.39086809754372
33012111,บ้านศรีพันเรือ,Ban Si Phan Ruea,33012111,33012111,15.069846977213064,104.43508297204971
33012112,บ้านโนนสว่าง,Ban Non Sawang,33012112,33012112,15.080839807081984,104.40095454454422
