id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
500710,ดอนแก้ว,Don Kaeo,don-kaeo,500710,10,50180,18.860,98.939
500706,ห้วยทราย,Huai Sai,huai-sai,500706,5,50180,18.967,98.915
500704,ขี้เหล็ก,Khilek,khilek,500704,8,50180,19.011,98.942
500707,แม่แรม,Mae Raem,mae-raem,500707,12,50180,18.911,98.893
500709,แม่สา,Mae Sa,mae-sa,500709,6,50180,18.894,98.945
500711,เหมืองแก้ว,Mueang Kaeo,mueang-kaeo,500711,9,50180,18.898,98.983
500708,โป่งแยง,Pong Yaeng,pong-yaeng,500708,10,50180,18.885,98.820
500702,ริมเหนือ,Rim Nuea,rim-nuea,500702,5,50180,18.929,98.948
500701,ริมใต้,Rim Tai,rim-tai,500701,8,50180,18.914,98.964
500705,สะลวง,Saluang,saluang,500705,8,50330,19.005,98.837
500703,สันโป่ง,San Pong,san-pong,500703,11,50180,18.954,98.954
