id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
670703,บ้านโภชน์,Ban Phot,ban-phot,670703,13,67140,15.933,100.928
670706,บ่อไทย,Bo Thai,bo-thai,670706,14,67140,16.129,101.276
670709,บัววัฒนา,Bua Watthana,bua-watthana,670709,8,67140,15.953,101.034
670707,ห้วยโป่ง,Huai Pong,huai-pong,670707,7,67220,16.141,101.034
670701,กองทูล,Kong Thun,kong-thun,670701,8,67140,15.956,101.103
670702,นาเฉลียง,Na Chaliang,na-chaliang,670702,10,67220,16.075,101.084
670710,หนองไผ่,Nong Phai,nong-phai,670710,16,67140,16.004,101.037
670705,เพชรละคร,Phet Lakhon,phet-lakhon,670705,14,67140,15.897,101.154
670704,ท่าแดง,Tha Daeng,tha-daeng,670704,15,67140,15.957,101.183
670713,ท่าด้วง,Tha Duang,tha-duang,670713,8,67140,16.001,101.301
670711,วังโบสถ์,Wang Bot,wang-bot,670711,10,67140,16.057,101.147
670708,วังท่าดี,Wang Tha Di,wang-tha-di,670708,9,67140,15.995,101.223
670712,ยางงาม,Yang Ngam,yang-ngam,670712,10,67220,16.101,100.951
