id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
490206,โชคชัย,Chok Chai,chok-chai,490206,9,49130,16.358,104.499
490204,กกแดง,Kok Daeng,kok-daeng,490204,13,49130,16.410,104.505
490202,นากอก,Na Kok,na-kok,490202,13,49130,16.346,104.614
490205,นาอุดม,Na Udom,na-udom,490205,12,49130,16.274,104.615
490201,นิคมคำสร้อย,Nikhom Kham Soi,nikhom-kham-soi,490201,14,49130,16.306,104.582
490203,หนองแวง,Nong Waeng,nong-waeng,490203,11,49130,16.412,104.605
490207,ร่มเกล้า,Rom Klao,rom-klao,490207,7,49130,16.381,104.437
