id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
350605,บากเรือ,Bak Ruea,bak-ruea,350605,11,35130,15.564,104.278
350608,บึงแก,Bueng Kae,bueng-kae,350608,11,35130,15.511,104.358
350601,ฟ้าหยาด,Fa Yat,fa-yat,350601,10,35130,15.514,104.256
350602,หัวเมือง,Hua Mueang,hua-mueang,350602,14,35130,15.566,104.207
350603,คูเมือง,Khu Mueang,khu-mueang,350603,12,35130,15.502,104.184
350606,ม่วง,Muang,muang,350606,12,35130,15.473,104.324
350607,โนนทราย,Non Sai,non-sai,350607,7,35130,15.552,104.329
350609,พระเสาร์,Phra Sao,phra-sao,350609,10,35130,15.566,104.153
350604,ผือฮี,Phue Hi,phue-hi,350604,8,35130,15.450,104.270
350610,สงยาง,Song Yang,song-yang,350610,8,35130,15.446,104.225
