id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
50210401,บ้านเด่น,Ban Den,50210401,50210401,19.721397167144406,99.13852214813232
50210402,บ้านห้วยไผ่,Ban Huai Phai,50210402,50210402,19.72928723157799,99.14013683795929
50210403,บ้านหนองบัว,Ban Nong Bua,50210403,50210403,19.727518628611406,99.1289734840393
50210404,บ้านทา,Ban Tha,50210404,50210404,19.73272212829521,99.10975679755211
50210405,บ้านต้นโชค,Ban Ton Chok,50210405,50210405,19.717815580558305,99.11203667521477
50210406,บ้านถ้ำง๊อบ,Ban Tham Ngop,50210406,50210406,19.725193283571837,99.04388979077339
50210407,บ้านปง,Ban Pong,50210407,50210407,19.73652050029359,99.11725223064423
50210408,บ้านปาง,Ban Pang,50210408,50210408,19.749130598868895,99.09976154565811
50210409,บ้านป่าไม้แดง,Ban Pa Mai Daeng,50210409,50210409,19.740009520124328,99.12638112902641
50210410,บ้านใหม่หนองบัว,Ban Mai Nong Bua,50210410,50210410,19.722419741466776,99.09707129001617
50210411,บ้านถ้ำผาผึ้ง,Ban Tham Pha Phueng,50210411,50210411,19.733531293876712,99.09749507904053
