id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
60031201,บ้านกฤชทอง,Ban Krit Thong,60031201,60031201,15.760014710650342,100.25257900357246
60031202,บ้านย่านสวาย,Ban Yan Sawai,60031202,60031202,15.780068451760606,100.2546563744545
60031203,บ้านมาบชุมแสงพัฒนา,Ban Map Chum Saeng Phatthana,60031203,60031203,15.78963903240981,100.23566767573357
60031204,บ้านดงสวาท,Ban Dong Sawat,60031204,60031204,15.790182332560086,100.23703292012215
60031205,บ้านคลองสนวน,Ban Khlong Sanuan,60031205,60031205,15.772177803168992,100.23279771208763
60031206,บ้านดอนสนวน,Ban Don Sanuan,60031206,60031206,15.763041354748294,100.21806165575981
60031207,บ้านทับกฤชใต้,Ban Thap Krit Tai,60031207,60031207,15.750061960728068,100.24452030658722
60031208,บ้านท่าช้าง,Ban Tha Chang,60031208,60031208,15.743290559431001,100.2338545024395
