id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
650117,อรัญญิก,Aranyik,aranyik,650117,10,65000,16.800,100.288
650114,บ้านคลอง,Ban Khlong,ban-khlong,650114,5,65000,16.830,100.239
650113,บ้านกร่าง,Ban Krang,ban-krang,650113,12,65000,16.855,100.184
650109,บ้านป่า,Ban Pa,ban-pa,650109,10,65000,16.926,100.368
650118,บึงพระ,Bueng Phra,bueng-phra,650118,10,65000,16.749,100.273
650112,จอมทอง,Chom Thong,chom-thong,650112,9,65000,16.902,100.215
650108,ดอนทอง,Don Thong,don-thong,650108,14,65000,16.884,100.392
650111,หัวรอ,Hua Ro,hua-ro,650111,12,65000,16.875,100.274
650116,มะขามสูง,Makham Sung,makham-sung,650116,10,65000,16.929,100.256
650101,ในเมือง,Nai Mueang,nai-mueang,650101,64,65000,16.815,100.260
650120,งิ้วงาม,Ngio Ngam,ngio-ngam,650120,7,65230,16.671,100.237
650110,ปากโทก,Pak Thok,pak-thok,650110,7,65000,16.905,100.259
650119,ไผ่ขอดอน,Phai Kho Don,phai-kho-don,650119,6,65000,16.911,100.158
650115,พลายชุมพล,Phlai Chumphon,phlai-chumphon,650115,5,65000,16.854,100.226
650107,สมอแข,Samo Khae,samo-khae,650107,8,65000,16.823,100.325
650106,ท่าโพธิ์,Tha Pho,tha-pho,650106,11,65000,16.758,100.195
650105,ท่าทอง,Tha Thong,tha-thong,650105,11,65000,16.798,100.197
650102,วังน้ำคู้,Wang Nam Khu,wang-nam-khu,650102,8,65230,16.652,100.269
650103,วัดจันทร์,Wat Chan,wat-chan,650103,6,65000,16.812,100.225
650104,วัดพริก,Wat Phrik,wat-phrik,650104,12,65230,16.715,100.243
