id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
230602,เกาะกูด,Ko Kut,ko-kut,230602,6,23000,11.657,102.567
230601,เกาะหมาก,Ko Mak,ko-mak,230601,2,23000,11.818,102.481
