id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
101301,แขวง จักรวรรดิ,Chakkrawat,chakkrawat,101301,0,10100,13.741,100.504
101302,แขวง สัมพันธวงศ์,Samphanthawong,samphanthawong,101302,0,10100,13.739,100.511
101303,แขวง ตลาดน้อย,Talat Noi,talat-noi,101303,0,10100,13.734,100.513
