id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
76010150,ชุมชนจันทราวาส,Chumchon Chanthrawat,76010150,76010150,13.09872865055369,99.9519208073616
76010151,ชุมชนท่าหิน,Chumchon Tha Hin,76010151,76010151,13.098460877295722,99.95125159621239
76010152,ชุมชนต้นมะม่วง,Chumchon Ton Mamuang,76010152,76010152,13.093852519214753,99.9541001021862
76010153,ชุมชนไร่ขิง,Chumchon Rai Khing,76010153,76010153,13.093852519214753,99.9541001021862
76010154,ชุมชนหน้าพระลาน,Chumchon Na Phra Lan,76010154,76010154,13.102920243740224,99.9553057551384
76010155,ชุมชนวัดลาด,Chumchon Wat Lat,76010155,76010155,13.102652475041085,99.95177194476128
76010156,ชุมชนวิหารใหญ่-ไตรโลก,Chumchon Wihan Yai-Trailok,76010156,76010156,13.10900831101589,99.95434015989304
76010157,ชุมชนวัดเกาะ,Chumchon Wat Ko,76010157,76010157,13.097716335487085,99.9500285089016
76010158,ชุมชนนามอญ,Chumchon Na Mon,76010158,76010158,13.110882637382064,99.95091900229454
76010159,ชุมชนสุรินทรฦๅชัย,Chumchon Surintharuechai,76010159,76010159,13.103761427417298,99.95045900344849
