id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
720709,บ้านช้าง,Ban Chang,ban-chang,720709,5,72110,14.234,100.206
720705,บ้านกุ่ม,Ban Kum,ban-kum,720705,6,72110,14.260,100.114
720702,บางเลน,Bang Len,bang-len,720702,7,72110,14.169,100.085
720707,บางพลับ,Bang Phlap,bang-phlap,720707,7,72110,14.252,100.046
720703,บางตาเถร,Bang Ta Then,bang-ta-then,720703,18,72110,14.199,100.174
720704,บางตะเคียน,Bang Takhian,bang-takhian,720704,8,72110,14.213,100.103
720714,บ่อสุพรรณ,Bo Suphan,bo-suphan,720714,18,72190,14.130,99.849
720715,ดอนมะนาว,Don Manao,don-manao,720715,7,72110,14.166,100.011
720706,หัวโพธิ์,Hua Pho,hua-pho,720706,14,72110,14.302,99.981
720708,เนินพระปรางค์,Noen Phra Prang,noen-phra-prang,720708,5,72110,14.194,100.048
720713,หนองบ่อ,Nong Bo,nong-bo,720713,9,72110,14.204,99.860
720711,ศรีสำราญ,Si Samran,si-samran,720711,14,72110,14.217,99.948
720701,สองพี่น้อง,Song Phi Nong,song-phi-nong,720701,19,72110,14.225,100.023
720712,ทุ่งคอก,Thung Khok,thung-khok,720712,16,72190,14.166,99.959
720710,ต้นตาล,Ton Tan,ton-tan,720710,6,72110,14.220,100.061
