id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
13040501,บ้านหนองดอกปทุม,Ban Nong Dok Pathum,13040501,13040501,14.135436418593672,100.91311454772949
13040502,บ้านหนองดอกยายอ่อน,Ban Nong Dok Yai On,13040502,13040502,14.12350924424363,100.91837167739868
13040503,บ้านหนองบอน,Ban Nong Bon,13040503,13040503,14.097428810958085,100.89114859700203
13040504,บ้านหนองงูเหลือม,Ban Nong Ngu Lueam,13040504,13040504,14.12756307102748,100.89272305369377
13040505,บ้านหนองสามวัง,Ban Nong Sam Wang,13040505,13040505,14.135964419931986,100.88992282748222
13040506,บ้านหนองสามง่าม,Ban Nong Sam Ngam,13040506,13040506,14.212905538007357,100.91407611966133
13040507,บ้านหนองบัวหลวง,Ban Nong Bua Luang,13040507,13040507,14.136707001021332,100.86917459964752
13040508,บ้านหนองสำนัก,Ban Nong Samnak,13040508,13040508,14.13509828901417,100.86825460195541
13040509,บ้านหนองทะเล,Ban Nong Thale,13040509,13040509,14.095774296253092,100.86719647049904
13040510,บ้านหนองบึงใหญ่,Ban Nong Bueng Yai,13040510,13040510,14.090832792945635,100.86800247430801
13040511,บ้านหนองนาสนาน,Ban Nong Na Sanan,13040511,13040511,14.114485741593077,100.84736555814743
13040512,บ้านหนองนาสงวน,Ban Nong Na Sa-nguan,13040512,13040512,14.12197587227759,100.84667220711708
13040513,บ้านหนองดอกโสน,Ban Nong Dok Son,13040513,13040513,14.17456631788126,100.91316550970078
