id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
550711,อ่ายนาไลย,Ai Na Lai,ai-na-lai,550711,11,55110,18.514,100.541
550715,จอมจันทร์,Chom Chan,chom-chan,550715,8,55110,18.637,100.896
550702,ขึ่ง,Khueng,khueng,550702,7,55110,18.530,100.834
550701,กลางเวียง,Klang Wiang,klang-wiang,550701,15,55110,18.577,100.740
550703,ไหล่น่าน,Lai Nan,lai-nan,550703,8,55110,18.590,100.930
550713,แม่ขะนิง,Mae Khaning,mae-khaning,550713,7,55110,18.718,100.552
550716,แม่สา,Mae Sa,mae-sa,550716,7,55110,18.564,100.660
550714,แม่สาคร,Mae Sakhon,mae-sakhon,550714,6,55110,18.474,100.637
550705,นาเหลือง,Na Lueang,na-lueang,550705,7,55110,18.679,100.837
550707,น้ำมวบ,Nam Muap,nam-muap,550707,8,55110,18.444,100.940
550708,น้ำปั้ว,Nam Pua,nam-pua,550708,7,55110,18.639,100.725
550710,ปงสนุก,Pong Sanuk,pong-sanuk,550710,4,55110,18.600,100.648
550706,ส้าน,San,san,550706,10,55110,18.464,100.729
550712,ส้านนาหนองใหม่,San Na Nong Mai,san-na-nong-mai,550712,4,55110,18.531,100.996
550704,ตาลชุม,Tan Chum,tan-chum,550704,7,55110,18.637,100.783
550717,ทุ่งศรีทอง,Thung Si Thong,thung-si-thong,550717,5,55110,18.661,100.694
550709,ยาบหัวนา,Yap Hua Na,yap-hua-na,550709,7,55110,18.611,100.471
