id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
44050801,บ้านจาน,Ban Chan,44050801,44050801,16.490936895208044,103.07264685630798
44050802,บ้านโคกข่า,Ban Khok Ko,44050802,44050802,16.489072276557792,103.08538600802422
44050803,บ้านท่ากระเสริม,Ban Tha Krasoem,44050803,44050803,16.506035786538693,103.08037430047989
44050804,บ้านโนนสูง,Ban Non Sung,44050804,44050804,16.47407751789937,103.07337373495102
44050805,บ้านโนนสวรรค์,Ban Non Sawan,44050805,44050805,16.470318358261867,103.07196825742722
44050806,บ้านเสือเฒ่า,Ban Suea Thao,44050806,44050806,16.46801755711834,103.0365577340126
44050807,บ้านเข็ง,Ban Kheng,44050807,44050807,16.44738243312688,103.03236946463585
44050808,บ้านหนองสระพัง,Ban Nong Saphang,44050808,44050808,16.440167853382533,103.04355293512344
44050809,บ้านโนนศรีสวัสดิ์,Ban Non Si Sawat,44050809,44050809,16.465514810049278,103.06310757994652
44050810,บ้านหนองเรือ,Ban Nong Ruea,44050810,44050810,16.483937409743863,103.04050728678703
44050811,บ้านจานใต้,Ban Chan Tai,44050811,44050811,16.48757156698442,103.0733348429203
44050812,บ้านเข็งพัฒนา,Ban Kheng Phatthana,44050812,44050812,16.448131015634317,103.03061664104462
44050813,บ้านจานพัฒนา,Ban Chan Phatthana,44050813,44050813,16.48754841970194,103.07191997766495
44050814,บ้านเข็งใหม่พัฒนา,Ban Khen Mai Phatthana,44050814,44050814,16.449395367504756,103.02959069609642
44050815,บ้านเสือเฒ่าพัฒนา,Ban Suea Thao Phatthana,44050815,44050815,16.468645167964958,103.03745627403259
44050816,บ้านจานใหม่พัฒนา,Ban Chan Mai Phatthana,44050816,44050816,16.49151813817672,103.07143718004227
