id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
550607,จอมพระ,Chom Phra,chom-phra,550607,11,55140,19.103,100.865
550602,ป่าคา,Pa Kha,pa-kha,550602,7,55140,19.107,100.665
550610,ต.ผาทอง,Pha Thong,pha-thong,550610,8,55140,19.235,100.684
550603,ผาตอ,Pha To,pha-to,550603,7,55140,19.214,100.774
550601,ริม,Rim,rim,550601,7,55140,19.119,100.798
550608,แสนทอง,Saen Thong,saen-thong,550608,8,55140,19.140,100.751
550606,ศรีภูมิ,Si Phum,si-phum,550606,12,55140,19.069,100.726
550605,ตาลชุม,Tan Chum,tan-chum,550605,14,55140,19.022,100.829
550609,ท่าวังผา,Tha Wang Pha,tha-wang-pha,550609,7,55140,19.128,100.831
550604,ยม,Yom,yom,550604,10,55140,19.061,100.926
