id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
71091201,บ้านดอนมะขาม,Ban Don Makham,71091201,71091201,14.166241814639305,99.71441254019737
71091202,บ้านบ่อสำโรง,Ban Bo Samrong,71091202,71091202,14.195472450620686,99.66878950595856
71091203,บ้านทุ่งแหว่ง,Ban Thung Waeng,71091203,71091203,14.190672232963868,99.7254940867424
71091204,บ้านหนองปล้อง,Ban Nong Plong,71091204,71091204,14.233761332698746,99.6399074792862
71091205,บ้านดอนกอก,Ban Don Kok,71091205,71091205,14.173345357838944,99.72160622477531
71091206,บ้านดอนตาเพชร,Ban Don Ta Phet,71091206,71091206,14.186837966550907,99.73562076687813
71091207,บ้านทุ่งสมบูรณ์,Ban Thung Sombun,71091207,71091207,14.185771797527257,99.72835198044777
71091208,บ้านหนองโพธิ์,Ban Nong Pho,71091208,71091208,14.226618085453607,99.66125383973122
71091209,บ้านบ่อหว้า,Ban Bo Wa,71091209,71091209,14.165257469404613,99.67124104499817
71091210,บ้านหนองระหงษ์,Ban Nong Rahong,71091210,71091210,14.220643323445737,99.69753071665764
71091211,บ้านหนองตาขำ,Ban Nong Ta Kham,71091211,71091211,14.221424627452754,99.65670749545097
71091212,บ้านหนองถ่าน,Ban Nong Than,71091212,71091212,14.169392470886182,99.72538143396378
71091213,บ้านทุ่งทอง,Ban Thung Thong,71091213,71091213,14.187031696725297,99.7310422360897
