id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
46040301,บ้านดงเมือง,Ban Dong Mueang,46040301,46040301,16.284780535630905,103.70477378368378
46040302,บ้านหนองคู,Ban Nong Khu,46040302,46040302,16.275854200293903,103.71700868010521
46040303,บ้านค้อพัฒนา,Ban Kho Phatthana,46040303,46040303,16.26025337962508,103.70643004775047
46040304,บ้านด่านใต้,Ban Dan Tai,46040304,46040304,16.238685953677486,103.72092470526695
46040305,บ้านด่านใต้,Ban Dan Tai,46040305,46040305,16.227271037342785,103.7166278064251
46040306,บ้านด่านใต้,Ban Dan Tai,46040306,46040306,16.23868981648125,103.72090861201286
46040307,บ้านเหล่าอ้อย,Ban Lao Oi,46040307,46040307,16.256539022388736,103.70599687099457
46040308,บ้านกระยอม,Ban Krayom,46040308,46040308,16.276322797942463,103.70617792010307
46040309,บ้านเหล่าอ้อย,Ban Lao Oi,46040309,46040309,16.257660418056602,103.70699867606163
46040310,บ้านด่านใต้,Ban Dan Tai,46040310,46040310,16.238676940468405,103.72093141078949
46040311,บ้านทุ่งเจริญ,Ban Thung Charoen,46040311,46040311,16.23838465475015,103.72119963169098
46040312,บ้านค้อพัฒนา,Ban Kho Phatthana,46040312,46040312,16.26141595257221,103.70459944009781
