id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
39020901,บ้านโนนเมือง,Ban Non Mueang,39020901,39020901,17.167739165968054,102.19053000211716
39020902,บ้านโนนม่วง,Ban Non Muang,39020902,39020902,17.152221353857005,102.22242951393127
39020903,บ้านโนนไหม,Ban Non Mai,39020903,39020903,17.141782300504037,102.2388781607151
39020904,บ้านโนนศิลา,Ban Non Sila,39020904,39020904,17.142012975835044,102.24125191569328
39020905,บ้านโนนสง่า,Ban Non Sa-nga,39020905,39020905,17.169174273769606,102.18859881162643
39020906,บ้านต้างคำ,Ban Tang Kham,39020906,39020906,17.16423720005357,102.17855125665665
39020907,บ้านภูพระ,Ban Phu Phra,39020907,39020907,17.19801502216498,102.15557411313057
39020908,บ้านโนนผักหวาน,Ban Non Phak Wan,39020908,39020908,17.177342644586325,102.13143020868301
39020909,บ้านมอเลี้ยว,Ban Mo Liao,39020909,39020909,17.196678786386936,102.12055787444115
39020910,บ้านโนนเปรมชัย,Ban Non Prem Chai,39020910,39020910,17.15820182374398,102.22339913249016
39020911,บ้านโนนม่วงใต้,Ban Non Muang Tai,39020911,39020911,17.154962373081815,102.22313091158867
39020912,บ้านโนนชัยศรี,Ban Non Chai Si,39020912,39020912,17.167062611295663,102.18895420432091
39020913,บ้านนาอ่างทอง,Ban Na Ang Thong,39020913,39020913,17.167267628123682,102.18529433012009
39020914,บ้านโนนศิลาเหนือ,Ban Non Sila Nuea,39020914,39020914,17.141782300504037,102.2388781607151
39020915,บ้านโนนผักหวานใต้,Ban Non Phak Wan Tai,39020915,39020915,17.176452149482703,102.13168635964394
