id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
30081701,บ้านโนนเมือง,Ban Non Mueang,30081701,30081701,15.29553676033929,101.89611062407494
30081702,บ้านโนนเต็ง,Ban Non Teng,30081702,30081702,15.330507605048249,101.91918969154358
30081703,บ้านคลองแคใต้,Ban Khlong Khae Tai,30081703,30081703,15.261126767664368,101.90280005335808
30081704,บ้านคลองแคเหนือ,Ban Khlong Khae Nuea,30081704,30081704,15.27392347312721,101.90188810229301
30081705,บ้านห้วยดินดำ,Ban Huai Din Dam,30081705,30081705,15.288291182227859,101.88872382044792
30081706,บ้านดงมะเกลือ,Ban Dong Makluea,30081706,30081706,15.30656958299857,101.88318237662315
30081707,บ้านโนนสายทอง,Ban Non Sai Thong,30081707,30081707,15.302488450655623,101.88273578882217
30081708,บ้านหัวทำนบ,Ban Hua Thamnop,30081708,30081708,15.30943214911501,101.89861580729485
30081709,บ้านสระสี่เหลี่ยม,Ban Sa Si Liam,30081709,30081709,15.281429579016677,101.88488960266113
30081710,บ้านใหม่ทรายทอง,Ban Mai Sai Thong,30081710,30081710,15.328518371465014,101.91816240549088
30081711,บ้านคลองแคกลาง,Ban Khlong Khae Klang,30081711,30081711,15.270163850689881,101.90218582749367
