id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
8302,กะทู้,Kathu,kathu,8302,3,32,7.945,98.289
8301,เมืองภูเก็ต,Mueang Phuket,mueang-phuket,8301,7,59,7.924,98.455
8303,ถลาง,Thalang,thalang,8303,6,46,8.116,98.425
