id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
340412,บ้านกอก,Ban Kok,ban-kok,340412,6,34320,15.489,104.464
340411,บ้านไทย,Ban Thai,ban-thai,340411,12,34320,15.454,104.424
340406,ชีทวน,Chi Thuan,chi-thuan,340406,11,34150,15.269,104.653
340409,แดงหม้อ,Daeng Mo,daeng-mo,340409,6,34150,15.290,104.513
340405,หัวดอน,Hua Don,hua-don,340405,11,34150,15.307,104.690
340403,ค้อทอง,Kho Thong,kho-thong,340403,11,34150,15.399,104.429
340401,เขื่องใน,Khueang Nai,khueang-nai,340401,12,34150,15.371,104.556
340413,กลางใหญ่,Klang Yai,klang-yai,340413,11,34320,15.515,104.407
340404,ก่อเอ้,Ko E,ko-e,340404,12,34150,15.392,104.623
340408,นาคำใหญ่,Na Kham Yai,na-kham-yai,340408,8,34150,15.283,104.566
340414,โนนรัง,Non Rang,non-rang,340414,7,34320,15.521,104.500
340418,หนองเหล่า,Nong Lao,nong-lao,340418,11,34150,15.453,104.592
340417,สหธาตุ,Sahathat,sahathat,340417,7,34150,15.338,104.459
340402,สร้างถ่อ,Sang Tho,sang-tho,340402,17,34150,15.367,104.503
340416,ศรีสุข,Si Suk,si-suk,340416,8,34150,15.477,104.515
340407,ท่าไห,Tha Hai,tha-hai,340407,13,34150,15.319,104.602
340410,ธาตุน้อย,That Noi,that-noi,340410,10,34150,15.281,104.480
340415,ยางขี้นก,Yang Khi Nok,yang-khi-nok,340415,10,34150,15.446,104.508
