id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
551101,ดู่พงษ์,Du Phong,du-phong,551101,8,55210,18.898,100.902
551102,ป่าแลวหลวง,Pa Laeo Luang,pa-laeo-luang,551102,10,55210,18.957,100.950
551103,พงษ์,Phong,phong,551103,13,55210,18.899,100.983
