id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
240302,บางขนาก,Bang Khanak,bang-khanak,240302,12,24150,13.858,101.115
240301,บางน้ำเปรี้ยว,Bang Nam Priao,bang-nam-priao,240301,16,24150,13.829,101.002
240305,บึงน้ำรักษ์,Bueng Nam Rak,bueng-nam-rak,240305,15,24170,13.908,100.926
240308,ดอนฉิมพลี,Don Chimphli,don-chimphli,240308,19,24170,13.908,100.964
240306,ดอนเกาะกา,Don Ko Ka,don-ko-ka,240306,14,24170,13.944,101.016
240304,หมอนทอง,Mon Thong,mon-thong,240304,11,24150,13.874,101.043
240310,โพรงอากาศ,Phrong Akat,phrong-akat,240310,18,24150,13.827,101.062
240309,ศาลาแดง,Sala Daeng,sala-daeng,240309,22,24000,13.838,100.928
240303,สิงโตทอง,Singto Thong,singto-thong,240303,8,24150,13.911,101.073
240307,โยธะกา,Yothaka,yothaka,240307,13,24150,13.925,101.128
