id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
570405,เชียงเคี่ยน,Chiang Khian,chiang-khian,570405,12,57230,19.625,99.990
570404,แม่ลอย,Mae Loi,mae-loi,570404,13,57230,19.573,100.063
570410,หงาว,Ngao,ngao,570410,20,57160,19.678,100.283
570402,งิ้ว,Ngio,ngio,570402,25,57160,19.697,100.096
570413,หนองแรด,Nong Raet,nong-raet,570413,7,57160,19.607,100.143
570403,ปล้อง,Plong,plong,570403,12,57230,19.658,100.062
570411,สันทรายงาม,San Sai Ngam,san-sai-ngam,570411,7,57160,19.717,100.180
570412,ศรีดอนไชย,Si Don Chai,si-don-chai,570412,10,57160,19.609,100.092
570409,ตับเต่า,Tap Tao,tap-tao,570409,25,57160,19.787,100.355
570401,เวียง,Wiang,wiang,570401,25,57160,19.692,100.213
