id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
130401,บึงบา,Bueng Ba,bueng-ba,130401,8,12170,14.112,100.824
130402,บึงบอน,Bueng Bon,bueng-bon,130402,9,12170,14.087,100.778
130404,บึงชำอ้อ,Bueng Cham O,bueng-cham-o,130404,12,12170,14.172,100.778
130403,บึงกาสาม,Bueng Ka Sam,bueng-ka-sam,130403,9,12170,14.200,100.824
130405,หนองสามวัง,Nong Sam Wang,nong-sam-wang,130405,13,12170,14.130,100.881
130407,นพรัตน์,Noppharat,noppharat,130407,8,12170,14.223,100.866
130406,ศาลาครุ,Sala Khru,sala-khru,130406,10,12170,14.244,100.928
