id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
120306,บ้านใหม่,Ban Mai,ban-mai,120306,11,11140,13.861,100.333
120303,บางเลน,Bang Len,bang-len,120303,11,11140,13.854,100.434
120302,บางแม่นาง,Bang Mae Nang,bang-mae-nang,120302,18,11140,13.868,100.381
120301,บางม่วง,Bang Muang,bang-muang,120301,15,11140,13.838,100.406
120305,บางใหญ่,Bang Yai,bang-yai,120305,6,11140,13.837,100.375
120304,เสาธงหิน,Sao Thong Hin,sao-thong-hin,120304,8,11140,13.875,100.404
