id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
34260201,บ้านหนองอ้ม,Ban Nong Om,34260201,34260201,14.799686835728249,104.91994321346283
34260202,บ้านหนองขี้เหล็ก,Ban Nong Khilek,34260202,34260202,14.81988453318766,104.89855259656906
34260203,บ้านหนองอ้ม,Ban Nong Om,34260203,34260203,14.797688745772456,104.9224242568016
34260204,บ้านเบญจ์,Ban Ben,34260204,34260204,14.788929866925429,104.9367955327034
34260205,บ้านหนองสี่ขา,Ban Nong Sikha,34260205,34260205,14.794856898237317,104.89230304956436
34260206,บ้านโนนรัง,Ban Non Rang,34260206,34260206,14.78806498139629,104.91214603185654
34260207,บ้านห่องปอ,Ban Hong Po,34260207,34260207,14.79571008696292,104.94770407676697
34260208,บ้านหนองบัวดง,Ban Nong Bua Dong,34260208,34260208,14.78284966157862,104.8971176147461
34260209,บ้านทองสวัสดิ์,Ban Thong Sawat,34260209,34260209,14.811356039369327,104.93894800543785
34260210,บ้านหนองบัว,Ban Nong Bua,34260210,34260210,14.811317143067456,104.93907406926155
