id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
490704,บ้านเป้า,Ban Pao,ban-pao,490704,6,49160,16.410,104.337
490702,โนนยาง,Non Yang,non-yang,490702,10,49160,16.490,104.278
490701,หนองสูง,Nong Sung,nong-sung,490701,5,49160,16.459,104.361
490706,หนองสูงเหนือ,Nong Sung Nuea,nong-sung-nuea,490706,8,49160,16.491,104.360
490705,หนองสูงใต้,Nong Sung Tai,nong-sung-tai,490705,8,49160,16.388,104.382
490703,ภูวง,Phu Wong,phu-wong,490703,7,49160,16.455,104.447
