id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
302303,บึงพะไล,Bueng Phalai,bueng-phalai,302303,15,30440,15.661,102.236
302305,บึงสำโรง,Bueng Samrong,bueng-samrong,302305,9,30440,15.715,102.198
302301,แก้งสนามนาง,Kaeng Sanam Nang,kaeng-sanam-nang,302301,12,30440,15.727,102.277
302302,โนนสำราญ,Non Samran,non-samran,302302,11,30440,15.750,102.325
302304,สีสุก,Si Suk,si-suk,302304,9,30440,15.640,102.175
