id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
76021001,บ้านวังกะล่อม,Ban Wang Ka Lom,76021001,76021001,13.338829418903769,99.82081308960915
76021002,บ้านหนองกระพ้อ,Ban Nong Krapho,76021002,76021002,13.315496230738749,99.81421485543251
76021003,บ้านมณีเลื่อน,Ban Mani Luean,76021003,76021003,13.331727911699977,99.78720366954803
76021004,บ้านคีรีวงศ์,Ban Khiri Wong,76021004,76021004,13.335557949313806,99.76001411676407
76021005,บ้านเนินรัก,Ban Noen Rak,76021005,76021005,13.334554446177144,99.74827140569687
76021006,บ้านอู่ตะเภา,Ban U Taphao,76021006,76021006,13.303417681748002,99.75291967391968
76021007,บ้านหนองนกออก,Ban Nong Nok Ok,76021007,76021007,13.322632144865397,99.81719747185707
