id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
51030101,บ้านห้วยกาน,Ban Huai Kan,51030101,51030101,18.297845187940858,98.8159516453743
51030102,บ้านโฮ่ง,Ban Hong,51030102,51030102,18.312386875433784,98.81995484232903
51030103,บ้านป่าป๋วย,Ban Pa Puai,51030103,51030103,18.30467627891851,98.81203830242157
51030104,บ้านยางส้ม,Ban Yang Som,51030104,51030104,18.32042814228829,98.79609793424606
51030105,บ้านห้วยน้ำดิบ,Ban Huai Nam Dip,51030105,51030105,18.297523044101645,98.8291172683239
51030106,บ้านดอยก้อม,Ban Doi Kom,51030106,51030106,18.318454781753825,98.82097274065018
51030107,บ้านห้วยห้า,Ban Huai Ha,51030107,51030107,18.32815967933675,98.81229043006897
51030108,บ้านดงฤาษี,Ban Dong Ruesi,51030108,51030108,18.340208882919537,98.7939441204071
51030109,บ้านล้อง,Ban Long,51030109,51030109,18.33067397761612,98.78801509737968
51030110,บ้านน้ำเพอะพะ,Ban Nam Pho Pha,51030110,51030110,18.335361295843384,98.77915039658546
51030111,บ้านสบล้อง,Ban Sop Long,51030111,51030111,18.340086676512378,98.78416880965233
51030112,บ้านห้วยแพ่ง,Ban Huai Phaeng,51030112,51030112,18.319028968333807,98.79018366336823
51030113,บ้านป่าดำ,Ban Pa Dam,51030113,51030113,18.31039559838787,98.79821419715881
51030114,บ้านดงห้วยเย็น,Ban Dong Huai Yen,51030114,51030114,18.31102328601548,98.79415333271027
51030115,บ้านห้วยแทงใต้,Ban Huai Thaeng Tai,51030115,51030115,18.280433282715844,98.82646590471268
51030116,บ้านห้วยปางค่า,Ban Huai Pang Kha,51030116,51030116,18.309485256304534,98.83062466979027
51030117,บ้านสันตับเต่า,Ban San Tap Tao,51030117,51030117,18.33665722397847,98.81697222590446
51030118,บ้านกลาง,Ban Klang,51030118,51030118,18.330574679440662,98.80476281046867
