id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
4903,ดอนตาล,Don Tan,don-tan,4903,7,63,16.410,104.814
4904,ดงหลวง,Dong Luang,dong-luang,4904,6,60,16.811,104.568
4905,คำชะอี,Khamcha-i,khamcha-i,4905,9,81,16.616,104.453
4901,เมืองมุกดาหาร,Mukdahan,mukdahan,4901,13,183,16.530,104.724
4902,นิคมคำสร้อย,Nikhom Kham Soi,nikhom-kham-soi,4902,7,79,16.358,104.499
4907,หนองสูง,Nong Sung,nong-sung,4907,6,44,16.491,104.360
4906,ว่านใหญ่,Wan Yai,wan-yai,4906,5,43,16.807,104.708
