id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
14010150,สวนสมเด็จ,Suan Somdet,14010150,14010150,14.345413539641026,100.56284889578819
14010151,ศรีสรรเพชญ์,Si Sanphet,14010151,14010151,14.347417033397912,100.56183636188507
14010152,ป่าตอง,Pa Tong,14010152,14010152,14.344454662748543,100.5619664490223
14010153,สรรพสามิต,Sanphasamit,14010153,14010153,14.351592870048693,100.55374011397362
14010154,โรงงานสุรา,Rong Ngan Sura,14010154,14010154,14.349011240336305,100.54349943995476
14010155,ท้ายกรม,Thai Krom,14010155,14010155,14.347185762011334,100.54420217871666
14010156,หน้าพระตำหนัก,Na Phra Tamnak,14010156,14010156,14.349011240336305,100.54349943995476
14010157,คลองท่อ,Khlong Tho,14010157,14010157,14.355898551627769,100.555519759655
14010158,บ้านประตูชัย,Ban Pratu Chai,14010158,14010158,14.345248529953231,100.56466341018677
14010159,วังไชยพัฒนา,Wang Chai Phatthana,14010159,14010159,14.341237587802985,100.54912269115448
14010160,ประตูจีน,Pratu Chin,14010160,14010160,14.345027650653352,100.5670277774334
14010161,ริมวัง,Rim Wang,14010161,14010161,14.343424320267202,100.54854601621628
14010162,ค่ายทหารกองสพย.,Khai Thahan Kong So Pho Yo,14010162,14010162,14.35367296373256,100.55158630013466
14010163,หลวงพ่อขาว,Luang Pho Khao,14010163,14010163,14.352017725232074,100.57164922356606
14010164,พระนอน,Phra Non,14010164,14010164,14.355117714494511,100.55232256650925
14010165,คลองแกลบ,Khlong Klaep,14010165,14010165,14.349011240336305,100.54349943995476
