id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
950115,บันนังสาเรง,Bannang Sareng,bannang-sareng,950115,6,95000,6.480,101.258
950102,บุดี,Budi,budi,950102,9,95000,6.487,101.305
950109,ลำใหม่,Lam Mai,lam-mai,950109,7,95160,6.583,101.205
950111,ลำพะยา,Lam Phaya,lam-phaya,950111,7,95160,6.584,101.162
950104,ลิดล,Lidon,lidon,950104,5,95160,6.551,101.166
950110,หน้าถ้ำ,Na Tham,na-tham,950110,4,95000,6.525,101.225
950114,พร่อน,Phron,phron,950114,6,95160,6.563,101.229
950112,เปาะเส้ง,Po Seng,po-seng,950112,4,95000,6.511,101.201
950101,สะเตง,Sateng,sateng,950101,40,95000,6.547,101.280
950116,สะเตงนอก,Sateng Nok,sateng-nok,950116,13,95000,6.552,101.324
950118,ตาเซะ,Ta Se,ta-se,950118,5,95000,6.620,101.253
950108,ท่าสาป,Tha Sap,tha-sap,950108,6,95000,6.538,101.235
950106,ยะลา,Yala,yala,950106,3,95000,6.523,101.181
950103,ยุโป,Yopo,yopo,950103,6,95000,6.597,101.283
