id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
420501,ด่านซ้าย,Dan Sai,dan-sai,420501,15,42120,17.267,101.155
420506,อิปุ่ม,Ei Pum,ei-pum,420506,13,42120,17.187,101.254
420504,โคกงาม,Khok Ngam,khok-ngam,420504,7,42120,17.385,101.233
420507,กกสะทอน,Kok Sathon,kok-sathon,420507,12,42120,17.041,101.090
420503,นาดี,Na Di,na-di,420503,9,42120,17.420,101.154
420510,นาหอ,Na Ho,na-ho,420510,9,42120,17.331,101.142
420502,ปากหมัน,Pak Man,pak-man,420502,7,42120,17.483,101.223
420505,โพนสูง,Phon Sung,phon-sung,420505,9,42120,17.277,101.282
420508,โป่ง,Pong,pong,420508,11,42120,17.156,101.198
420509,วังยาว,Wang Yao,wang-yao,420509,7,42120,17.210,101.328
