id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
940203,บางโกระ,Bang Kro,bang-kro,940203,5,94120,6.760,101.108
940215,ช้างให้ตก,Chang Hai Tok,chang-hai-tok,940215,5,94120,6.672,101.062
940201,โคกโพธิ์,Khok Pho,khok-pho,940201,12,94120,6.732,101.061
940214,ควนโนรี,Khuan Nori,khuan-nori,940214,6,94180,6.719,101.199
940202,มะกรูด,Makrut,makrut,940202,7,94120,6.738,101.119
940213,นาเกตุ,Na Ket,na-ket,940213,7,94120,6.744,101.155
940206,นาประดู่,Na Pradu,na-pradu,940206,8,94180,6.689,101.142
940204,ป่าบอน,Pa Bon,pa-bon,940204,5,94120,6.701,101.116
940207,ปากล่อ,Pak Lo,pak-lo,940207,9,94180,6.620,101.187
940205,ทรายขาว,Sai Khao,sai-khao,940205,6,94120,6.665,101.096
940211,ท่าเรือ,Tha Ruea,tha-ruea,940211,8,94120,6.780,101.053
940208,ทุ่งพลา,Thung Phla,thung-phla,940208,5,94180,6.641,101.152
