id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
190208,บ้านป่า,Ban Pa,ban-pa,190208,11,18110,14.622,101.029
190207,บ้านธาตุ,Ban That,ban-that,190207,5,18110,14.626,100.997
190210,ชะอม,Cha-om,cha-om,190210,11,18110,14.418,101.134
190213,ชำผักแพว,Cham Phak Phaeo,cham-phak-phaeo,190213,10,18110,14.529,101.090
190206,หินซ้อน,Hin Son,hin-son,190206,9,18110,14.753,101.033
190204,ห้วยแห้ง,Huai Haeng,huai-haeng,190204,12,18110,14.477,101.004
190201,แก่งคอย,Kaeng Khoi,kaeng-khoi,190201,16,18110,14.586,101.002
190211,สองคอน,Song Khon,song-khon,190211,11,18110,14.636,100.968
190203,ตาลเดี่ยว,Tan Diao,tan-diao,190203,11,18110,14.552,101.015
190212,เตาปูน,Tao Pun,tao-pun,190212,7,18110,14.603,100.956
190205,ท่าคล้อ,Tha Khlo,tha-khlo,190205,11,18110,14.712,100.993
190215,ท่ามะปราง,Tha Maprang,tha-maprang,190215,5,18110,14.483,101.103
190209,ท่าตูม,Tha Tum,tha-tum,190209,4,18110,14.662,100.993
190202,ทับกวาง,Thap Kwang,thap-kwang,190202,10,18260,14.605,101.095
