id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
30021101,บ้านหนองโค,Ban Nong Kho,30021101,30021101,14.4540115539782,102.35204726457596
30021102,บ้านหนองผักไร,Ban Nong Phak Rai,30021102,30021102,14.474472239903607,102.34610885381699
30021103,บ้านหนองจาน,Ban Nong Chan,30021103,30021103,14.443233744419144,102.36318781971931
30021104,บ้านหนองตะแบก,Ban Nong Tabaek,30021104,30021104,14.464365499166746,102.34111592173576
30021105,บ้านเทพนิมิต,Ban Thep Nimit,30021105,30021105,14.482094519089614,102.32594937086105
30021106,บ้านหนองบัว,Ban Nong Bua,30021106,30021106,14.440645381977225,102.35290959477425
30021107,บ้านใหม่หนองบัว,Ban Mai Nong Bua,30021107,30021107,14.43932846148022,102.36136928200722
30021108,บ้านเทพนิมิต,Ban Thep Nimit,30021108,30021108,14.485710789934746,102.32483223080635
30021109,บ้านโคกพัฒนา,Ban Khok Phatthana,30021109,30021109,14.454516730691024,102.33906269073486
