id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
20062101,บ้านริมคลอง,Ban Rim Khlong,20062101,20062101,13.502595290972097,101.17465406656265
20062102,บ้านไร่หลักทอง,Ban Rai Lak Thong,20062102,20062102,13.50415100025259,101.17016538977623
20062103,บ้านนา,Ban Na,20062103,20062103,13.494545,101.1907533
20062104,บ้านสวนตาล,Ban Suan Tan,20062104,20062104,13.505889261908072,101.17546677589417
20062105,บ้านใน,Ban Nai,20062105,20062105,13.480870,101.1843835
20062106,บ้านกลางคลองหลวง,Ban Klang Khlong Luang,20062106,20062106,13.485891,101.1828926
20062107,บ้านนากลาง,Ban Na Klang,20062107,20062107,13.488911,101.19605110
20062108,บ้านคลองหนองเถร,Ban Khlong Nong Nen,20062108,20062108,13.489739762814757,101.18350401520729
20062109,บ้านใต้,Ban Tai,20062109,20062109,13.505974023030266,101.17540508508682
20062110,บ้านเหนือคลองหลวง,Ban Nuea Khlong Luang,20062110,20062110,13.477124,101.1889963
20062111,บ้านคลองแบ่ง,Ban Khlong Baeng,20062111,20062111,13.470605,101.17248011
