id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
700706,บ้านฆ้อง,Ban Khong,ban-khong,700706,10,70120,13.681,99.888
700704,บ้านเลือก,Ban Lueak,ban-lueak,700704,9,70120,13.725,99.886
700707,บ้านสิงห์,Ban Sing,ban-sing,700707,12,70120,13.636,99.895
700714,บางโตนด,Bang Tanot,bang-tanot,700714,6,70120,13.653,99.796
700711,ชำแระ,Chamrae,chamrae,700711,7,70120,13.738,99.809
700709,เจ็ดเสมียน,Chet Samian,chet-samian,700709,6,70120,13.638,99.828
700702,ดอนกระเบื้อง,Don Krabueang,don-krabueang,700702,6,70120,13.752,99.899
700708,ดอนทราย,Don Sai,don-sai,700708,9,70120,13.632,99.858
700718,เขาชะงุ้ม,Khao Cha-ngum,khao-cha-ngum,700718,12,70120,13.726,99.700
700710,คลองข่อย,Khlong Khoi,khlong-khoi,700710,8,70120,13.675,99.827
700705,คลองตาคต,Khlong Ta Khot,khlong-ta-khot,700705,11,70120,13.672,99.854
700716,นางแก้ว,Nang Kaeo,nang-kaeo,700716,9,70120,13.697,99.768
700719,หนองกวาง,Nong Kwang,nong-kwang,700719,7,70120,13.747,99.597
700703,หนองโพ,Nong Pho,nong-pho,700703,10,70120,13.741,99.924
700701,โพธาราม,Photharam,photharam,700701,10,70120,13.695,99.853
700712,สร้อยฟ้า,Soi Fa,soi-fa,700712,5,70120,13.721,99.835
700715,เตาปูน,Tao Pun,tao-pun,700715,9,70120,13.749,99.742
700713,ท่าชุมพล,Tha Chumphon,tha-chumphon,700713,9,70120,13.691,99.802
700717,ธรรมเสน,Thammasen,thammasen,700717,11,70120,13.669,99.726
