id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
2603,บ้านนา,Ban Na,ban-na-2603,2603,10,14.226,101.009
2601,เมืองนครนายก,Nakhon Nayok,nakhon-nayok-2601,2601,13,14.204,101.219
2604,องครักษ์,Ongkharak,ongkharak-2604,2604,11,13.99,100.937
2602,ปากพลี,Pak Phli,pak-phli-2602,2602,7,14.18,101.306
