id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
40050101,บ้านแห่,Ban Hae,40050101,40050101,16.5224,102.0590
40050102,บ้านนาดอกไม้,Ban Na Dok Mai,40050102,40050102,16.514048,102.050821
40050103,บ้านมาลา,Ban Ma La,40050103,40050103,16.524442,102.057963
40050104,บ้านโนนเมือง,Ban Non Mueang,40050104,40050104,16.516877,102.090060
40050105,บ้านหนองบัว,Ban Nong Bua,40050105,40050105,16.5114,102.0846
40050106,บ้านเชิญ,Ban Choen,40050106,40050106,16.497146588740165,102.08546116948128
40050107,บ้านหนองจิก,Ban Nong Chik,40050107,40050107,16.513610505887073,102.0685900747776
40050108,บ้านแก้งยาว,Ban Kaeng Yao,40050108,40050108,16.508256414865613,102.10334613919258
40050109,บ้านดอนหัน,Ban Don Han,40050109,40050109,16.528311634543005,102.03656449913979
40050110,บ้านสว่างวารี,Ban Sawang Wari,40050110,40050110,16.55597510955301,102.06796780228615
40050111,บ้านหนองบัว,Ban Nong Bua,40050111,40050111,16.5139,102.0854
40050150,ชุมแพ,Chum Phae,40050150,40050150,16.5425642576748,102.08928599953651
40050151,ตลาดเหนือ,Talat Nuea,40050151,40050151,16.541393077846823,102.09882125258446
40050152,ตลาดใต้,Talat Tai,40050152,40050152,16.540473870257422,102.09977075457573
40050153,สว่างวารี1,Sawang Wari 1,40050153,40050153,16.546869664439285,102.08794221282005
40050154,สว่างวารี2,Sawang Wari 2,40050154,40050154,16.548021527647013,102.08547458052635
40050155,กุดชุมแพ,Kut Chum Phae,40050155,40050155,16.538895137072437,102.09518954157829
40050156,พรานราษฎร์,Phran Rat,40050156,40050156,16.530972992635917,102.08487644791603
40050157,นาโพธิ์1,Na Pho 1,40050157,40050157,16.52449824301864,102.09827676415443
40050158,ศรีมงคล,Si Mongkhon,40050158,40050158,16.543199340140585,102.09671840071678
40050159,โคกสูง,Khok Sung,40050159,40050159,16.549016546798676,102.09275677800179
40050160,หัวหนอง,Hua Nong,40050160,40050160,16.540144754307484,102.10638776421547
40050161,โนนศิลา,Non Sila,40050161,40050161,16.51498114991647,102.11808755993843
40050162,หนองตาไก้1,Nong Ta Kai 1,40050162,40050162,16.53580705647856,102.10319459438324
40050163,นครชัย1,Nakhon Chai 1,40050163,40050163,16.542601539901618,102.11434721946716
40050164,นครชัย2,Nakhon Chai 2,40050164,40050164,16.544226523751387,102.1089331805706
40050165,หนองใส,Nong Sai,40050165,40050165,16.536288,102.109527
40050166,ไผ่กุดหิน2,Phai Kut Hin 2,40050166,40050166,16.513203,102.119298
40050167,ใหม่สามัคคี,Mai Samakkhi,40050167,40050167,16.544993,102.109259
40050168,สันติสุข,Santi Suk,40050168,40050168,16.544733,102.098702
40050169,หนองขาม1,Nong Kham 1,40050169,40050169,16.546540,102.108716
40050170,หนองขาม2,Nong Kham 2,40050170,40050170,16.548512,102.109247
40050171,หนองผือ,Nong Phue,40050171,40050171,16.563576,102.105234
40050172,หนองผือพัฒนา,Nong Phue Phatthana,40050172,40050172,16.572804,102.108150
40050173,โชคชัย,Chok Chai,40050173,40050173,16.5475,102.1074
40050174,มีชัย,Mi Chai,40050174,40050174,16.555286077780718,102.1094562113285
40050175,หนองตาไก้2,Nong Ta Kai 2,40050175,40050175,16.5323,102.1029
40050176,มั่นคงสว่างร่มเย็ม,Mankhong Sawang Rom Yen,40050176,40050176,16.531379,102.097872
40050177,นาโพธิ์2,Na Pho 2,40050177,40050177,16.532834,102.098822
40050178,โพธิ์ทองพัฒนา,Pho Thong Phatthana,40050178,40050178,16.525979,102.102110
