id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
800119,บางจาก,Bang Chak,bang-chak,800119,11,80330,8.376,100.061
800113,ไชยมนตรี,Chai Montri,chai-montri,800113,5,80000,8.401,99.914
800112,กำแพงเซา,Kamphaeng Sao,kamphaeng-sao,800112,9,80280,8.401,99.868
800103,คลัง,Khlang,khlang,800103,11,80000,8.434,99.966
800114,มะม่วงสองต้น,Mamuang Song Ton,mamuang-song-ton,800114,6,80000,8.397,99.952
800115,นาเคียน,Na Khian,na-khian,800115,10,80000,8.452,99.919
800108,นาทราย,Na Sai,na-sai,800108,6,80280,8.479,99.932
800101,ในเมือง,Nai Mueang,nai-mueang,800101,21,80000,8.408,99.972
800107,ปากนคร,Pak Nakhon,pak-nakhon,800107,6,80000,8.421,99.996
800120,ปากพูน,Pak Phun,pak-phun,800120,12,80000,8.529,99.997
800118,โพธิ์เสด็จ,Pho Sadet,pho-sadet,800118,27,80000,8.428,99.920
800116,ท่างิ้ว,Tha Ngio,tha-ngio,800116,8,80280,8.452,99.835
800106,ท่าไร่,Tha Rai,tha-rai,800106,6,80000,8.430,100.041
800122,ท่าเรือ,Tha Ruea,tha-ruea,800122,19,80290,8.321,100.013
800121,ท่าซัก,Tha Sak,tha-sak,800121,9,80000,8.510,100.032
800102,ท่าวัง,Tha Wang,tha-wang,800102,13,80000,8.449,99.961
