id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
45080401,บ้านอัคคะ,Ban Akkha,45080401,45080401,16.3877965634232,103.75316083431244
45080402,บ้านนาเลา,Ban Na Lao,45080402,45080402,16.41764002150577,103.76427859067917
45080403,บ้านโพนเฒ่า,Ban Phon Thao,45080403,45080403,16.386273198304753,103.7327130138874
45080404,บ้านอัคคะ,Ban Akkha,45080404,45080404,16.388653451068,103.74983087182045
45080405,บ้านอัคคะ,Ban Akkha,45080405,45080405,16.38640186135972,103.74763548374176
45080406,บ้านน้ำเกลี้ยง,Ban Nam Kliang,45080406,45080406,16.405560128255,103.74367654323578
45080407,บ้านเทพประสิทธิ์,Ban Thep Prasit,45080407,45080407,16.3867479645559,103.73265936970711
45080408,บ้านโนนสะอาด,Ban Non Sa-at,45080408,45080408,16.390567925161363,103.7524875998497
45080409,บ้านพิบูลย์ชัย,Ban Phibun Chai,45080409,45080409,16.386087923356342,103.75054836273193
45080410,บ้านอวยศรี,Ban Uai Si,45080410,45080410,16.435174471486974,103.78217428922653
45080411,บ้านศรีสมเด็จ,Ban Si Somdet,45080411,45080411,16.421123625562547,103.76477345824242
45080412,บ้านโพนเฒ่า,Ban Phon Thao,45080412,45080412,16.38484117276808,103.73463481664658
45080413,บ้านอัคคะ,Ban Akkha,45080413,45080413,16.386538244105218,103.7487781047821
45080414,บ้านพิบูลย์ชัย,Ban Phibun Chai,45080414,45080414,16.38587048239359,103.74976113438606
