id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
63060901,บ้านห้วยยะอุ,Ban Huai Ya-u,63060901,63060901,16.74724644506927,98.81529584527016
63060902,บ้านปางส้าน,Ban Pang San,63060902,63060902,16.797414375754716,98.77455845475197
63060903,บ้านห้วยพลู,Ban Huai Phlu,63060903,63060903,16.793047839502638,98.80373686552048
63060904,บ้านพะกา,Ban Phaka,63060904,63060904,16.7483341778619,98.81945863366127
63060905,บ้านมูเซอส้มป่อย,Ban Mu Soe Sompoi,63060905,63060905,16.755871083586857,98.90983298420906
63060906,บ้านขุนห้วยช้างไล่,Ban Khun Huai Chang Lai,63060906,63060906,16.807203731005313,98.86201322078705
63060907,บ้านธงชัย,Ban Thong Chai,63060907,63060907,16.641281570880338,98.8962073624134
63060908,บ้านห้วยปลาหลด,Ban Huai Pla Lot,63060908,63060908,16.784003744361968,98.89549121260643
63060909,บ้านใหม่โพธิ์ทอง,Ban Mai Pho Thong,63060909,63060909,16.78998439952347,98.77734392881393
63060910,บ้านใหม่พัฒนา,Ban Mai Phatthana,63060910,63060910,16.74367755912794,98.81229311227798
