id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
42010601,บ้านกอไร่ใหญ่,Ban Ko Rai Yai,42010601,42010601,17.480496169818867,101.65826976299286
42010602,บ้านเสี้ยว,Ban Siao,42010602,42010602,17.482243509431107,101.61631062626839
42010603,บ้านโพนป่าแดง,Ban Phon Pa Daeng,42010603,42010603,17.478202601211674,101.60457864403725
42010604,บ้านภูสวรรค์,Ban Phu Sawan,42010604,42010604,17.473550137054655,101.57223522663116
42010605,บ้านน้ำคิว,Ban Nam Khio,42010605,42010605,17.44776946814904,101.62272647023201
42010606,บ้านเสี้ยวใต้,Ban Siao Tai,42010606,42010606,17.482741101609186,101.6202212870121
