id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
43010702,บ้านหาดคำ,Ban Hat Kham,43010702,43010702,17.932486,102.793001
43010703,บ้านหาดคำ,Ban Hat Kham,43010703,43010703,17.922473,102.782439
43010704,บ้านบอน,Ban Bon,43010704,43010704,17.933627,102.807576
43010705,บ้านสามัคคี,Ban Samakkhi,43010705,43010705,17.882343,102.785152
43010706,บ้านเหล่า,Ban Lao,43010706,43010706,17.905319,102.831476
43010707,บ้านฝ้าย,Ban Fai,43010707,43010707,17.904885,102.836337
43010708,บ้านดอนซูด,Ban Don Sut,43010708,43010708,17.909199,102.849552
43010711,บ้านจอมเสด็จ,Ban Chom Sadet,43010711,43010711,17.905683,102.789499
43010712,บ้านวัดธาตุใต้,Ban Wat That Tai,43010712,43010712,17.916126,102.779935
43010713,บ้านหนองใผ่,Ban Nong Phai,43010713,43010713,17.910654,102.78647
43010714,บ้านหาดทรายทอง,Ban Hat Sai Thong,43010714,43010714,17.928401,102.796420
43010715,บ้านจอมเสด็จน้อย,Ban Chom Sadet Noi,43010715,43010715,17.900512,102.799694
43010716,บ้านยูงทอง,Ban Yung Thong,43010716,43010716,17.886490,102.845318
43010750,ชุมชนวัดธาตุใต้,Chumchon Wat That Tai,43010750,43010750,17.900762,102.770700
43010751,ชุมชนสามัคคี,Chumchon Samakkhi,43010751,43010751,17.888498,102.777454
43010752,ชุมชนดอนสวรรค์,Chumchon Don Sawan,43010752,43010752,17.899440,102.782214
43010753,ชุมชนเนินหงส์ทอง,Chumchon Noen Hong Thong,43010753,43010753,17.879953,102.772111
43010754,ชุมชนจอมเสด็จ,Chumchon Chom Sadet,43010754,43010754,17.895462,102.797160
43010755,ชุมชนสวนอ้อย,Chumchon Suan Oi,43010755,43010755,17.906522,102.777031
43010756,ชุมชนหนองไผ่,Chumchon Nong Phai,43010756,43010756,17.904511,102.784659
43010757,ชุมชนเคหะเอื้ออาทร,Chumchon Kheha Uea Athon,43010757,43010757,17.893165,102.785150
