id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
900711,บ้านขาว,Ban Khao,ban-khao,900711,6,90140,7.833,100.218
900705,บ้านใหม่,Ban Mai,ban-mai,900705,9,90140,7.821,100.300
900706,บ่อตรุ,Bo Tru,bo-tru,900706,5,90140,7.631,100.374
900712,แดนสงวน,Daen Sa-nguan,daen-sa-nguan,900712,5,90140,7.878,100.291
900702,คลองแดน,Khlong Daen,khlong-daen,900702,5,90140,7.912,100.319
900707,ปากแตระ,Pak Trae,pak-trae,900707,6,90140,7.766,100.358
900708,พังยาง,Phang Yang,phang-yang,900708,4,90140,7.721,100.354
900701,ระโนด,Ranot,ranot,900701,7,90140,7.728,100.267
900709,ระวะ,Rawa,rawa,900709,7,90140,7.713,100.378
900703,ตาเครียะ,Takhria,takhria,900703,5,90140,7.848,100.256
900704,ท่าบอน,Tha Bon,tha-bon,900704,10,90140,7.842,100.342
900710,วัดสน,Wat Son,wat-son,900710,4,90140,7.668,100.372
