id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
740310,อำแพง,Amphaeng,amphaeng,740310,7,74120,13.600,100.189
740301,บ้านแพ้ว,Ban Phaeo,ban-phaeo,740301,10,74120,13.618,100.104
740308,เจ็ดริ้ว,Chet Rio,chet-rio,740308,5,74120,13.639,100.141
740312,เกษตรพัฒนา,Kaset Phatthana,kaset-phatthana,740312,5,74120,13.666,100.153
740309,คลองตัน,Khlong Tan,khlong-tan,740309,5,74120,13.641,100.171
740302,หลักสาม,Lak Sam,lak-sam,740302,13,74120,13.571,100.139
740307,หลักสอง,Lak Song,lak-song,740307,7,74120,13.614,100.134
740306,หนองบัว,Nong Bua,nong-bua,740306,9,74120,13.598,100.075
740305,หนองสองห้อง,Nong Song Hong,nong-song-hong,740305,10,74120,13.581,100.065
740304,โรงเข้,Rong Khe,rong-khe,740304,10,74120,13.521,100.069
740311,สวนส้ม,Suan Som,suan-som,740311,5,74120,13.624,100.186
740303,ยกกระบัตร,Yokkrabat,yokkrabat,740303,12,74120,13.559,100.082
