id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
401009,บ้านลาน,Ban Lan,ban-lan,401009,16,40110,15.992,102.838
401001,บ้านไผ่,Ban Phai,ban-phai,401001,13,40110,16.119,102.713
401014,หินตั้ง,Hin Tang,hin-tang,401014,12,40110,16.045,102.831
401017,หัวหนอง,Hua Nong,hua-nong,401017,6,40110,16.040,102.697
401010,แคนเหนือ,Khaen Nuea,khaen-nuea,401010,9,40110,15.990,102.771
401005,เมืองเพีย,Mueang Phia,mueang-phia,401005,14,40110,16.102,102.684
401002,ในเมือง,Nai Mueang,nai-mueang,401002,48,40110,16.106,102.767
401016,หนองน้ำใส,Nong Nam Sai,nong-nam-sai,401016,12,40110,16.042,102.760
401013,ป่าปอ,Pa Po,pa-po,401013,11,40110,15.919,102.777
401011,ภูเหล็ก,Phu Lek,phu-lek,401011,9,40110,16.115,102.828
