id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
14011401,บ้านเกาะล่าง,Ban Ko Lang,14011401,14011401,14.382551916776345,100.55452331900597
14011402,บ้านในป่า,Ban Nai Pa,14011402,14011402,14.381155409207743,100.55224612355232
14011403,บ้านเกาะกลาง,Ban Ko Klang,14011403,14011403,14.383515826676428,100.55295422673225
14011404,บ้านหลังสุเหร่า,Ban Lang Surao,14011404,14011404,14.382952030824589,100.54922059178352
14011405,บ้านหัวถนน,Ban Hua Thanon,14011405,14011405,14.381684134495277,100.54937213659286
14011406,บ้านหนองประทุน,Ban Nong Prathum,14011406,14011406,14.383046862945276,100.5486935377121
