id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
19060801,บ้านครัว,Ban Khrua,19060801,19060801,14.591083868022663,100.7652148604393
19060802,บ้านครัว,Ban Khrua,19060802,19060802,14.591475818893368,100.77330306172371
19060803,บ้านชีหอม,Ban Chi Hom,19060803,19060803,14.573987901497436,100.77844351530075
19060804,บ้านหนองหลวง,Ban Nong Luang,19060804,19060804,14.587797682935673,100.77741220593452
19060805,บ้านม่วงน้อย,Ban Muang Noi,19060805,19060805,14.577018599675315,100.78127324581146
19060806,บ้านมหาโลก,Ban Maha Lok,19060806,19060806,14.582764481297765,100.77756643295288
19060807,บ้านหนองสะเดา,Ban Nong Sadao,19060807,19060807,14.57445516389157,100.7723642885685
19060808,บ้านตลาดใหม่,Ban Talat Mai,19060808,19060808,14.568502686099462,100.77705949544907
19060809,บ้านกองเหล็ก,Ban Kong Lek,19060809,19060809,14.57856703023418,100.76237440109253
19060810,บ้านด่านลิง,Ban Dan Ling,19060810,19060810,14.58348611293978,100.7618996500969
19060811,บ้านสะพาน ๑๒,Ban Saphan 12,19060811,19060811,14.578498240172118,100.76866820454597
