id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
3504,คำเขื่อนแก้ว,Kham Khuean Kaeo,kham-khuean-kaeo,3504,13,115,15.665,104.282
3507,ค้อวัง,Kho Wang,kho-wang,3507,4,45,15.363,104.310
3503,กุดชุม,Kut Chum,kut-chum,3503,9,128,15.972,104.317
3508,เลิงนกทา,Loeng Nok Tha,loeng-nok-tha,3508,10,145,16.095,104.506
3506,มหาชนะชัย,Maha Chana Chai,maha-chana-chai,3506,10,103,15.552,104.329
3501,เมืองยโสธร,Mueang Yasothon,mueang-yasothon,3501,18,213,15.799,104.148
3505,ป่าติ้ว,Pa Tio,pa-tio,3505,5,57,15.772,104.409
3502,ทรายมูล,Sai Mun,sai-mun,3502,5,54,16.070,104.128
3509,ไทยเจริญ,Thai Charoen,thai-charoen,3509,5,48,16.061,104.521
