id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
470409,บะฮี,Ba Hi,ba-hi,470409,10,47130,17.426,103.901
470406,ช้างมิ่ง,Chang Ming,chang-ming,470406,18,47130,17.342,103.796
470410,เชิงชุม,Choeng Chum,choeng-chum,470410,10,47130,17.435,104.007
470404,นาหัวบ่อ,Na Hua Bo,na-hua-bo,470404,19,47220,17.226,103.917
470407,นาใน,Na Nai,na-nai,470407,11,47130,17.207,103.821
470401,พรรณา,Phanna,phanna,470401,13,47130,17.356,103.856
470403,พอกน้อย,Phok Noi,phok-noi,470403,12,47220,17.315,103.952
470405,ไร่,Rai,rai,470405,16,47130,17.274,103.846
470408,สว่าง,Sawang,sawang,470408,13,47130,17.367,103.981
470402,วังยาง,Wang Yang,wang-yang,470402,13,47130,17.341,103.911
