id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
310416,บ้านสิงห์,Ban Sing,ban-sing,310416,14,31110,14.735,102.789
310405,ชุมแสง,Chum Saeng,chum-saeng,310405,14,31110,14.561,102.666
310425,หัวถนน,Hua Thanon,hua-thanon,310425,11,31110,14.661,102.648
310415,ก้านเหลือง,Kan Lueang,kan-lueang,310415,10,31110,14.730,102.711
310417,ลำไทรโยง,Lam Sai Yong,lam-sai-yong,310417,14,31110,14.665,102.735
310401,นางรอง,Nang Rong,nang-rong,310401,28,31110,14.673,102.806
310406,หนองโบสถ์,Nong Bot,nong-bot,310406,14,31110,14.612,102.691
310408,หนองกง,Nong Kong,nong-kong,310408,11,31110,14.674,102.896
310414,หนองไทร,Nong Sai,nong-sai,310414,14,31110,14.499,102.757
310427,หนองโสน,Nong Sano,nong-sano,310427,12,31110,14.737,102.934
310424,หนองยายพิมพ์,Nong Yai Phim,nong-yai-phim,310424,10,31110,14.690,102.863
310403,สะเดา,Sadao,sadao,310403,17,31110,14.577,102.770
310418,ทรัพย์พระยา,Sap Phraya,sap-phraya,310418,13,31110,14.516,102.662
310413,ถนนหัก,Thanon Hak,thanon-hak,310413,19,31110,14.616,102.833
310426,ทุ่งแสงทอง,Thung Saeng Thong,thung-saeng-thong,310426,7,31110,14.581,102.705
