id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
710113,บ้านเก่า,Ban Kao,ban-kao,710113,15,71000,13.981,99.305
710109,ช่องสะเดา,Chong Sadao,chong-sadao,710109,7,71190,14.228,99.187
710105,แก่งเสี้ยน,Kaeng Sian,kaeng-sian,710105,9,71000,14.103,99.501
710111,เกาะสำโรง,Ko Samrong,ko-samrong,710111,9,71000,13.951,99.520
710107,ลาดหญ้า,Lat Ya,lat-ya,710107,7,71190,14.138,99.419
710106,หนองบัว,Nong Bua,nong-bua,710106,8,71190,14.050,99.417
710110,หนองหญ้า,Nong Ya,nong-ya,710110,9,71000,13.981,99.451
710103,ปากแพรก,Pak Phraek,pak-phraek,710103,18,71000,14.039,99.551
710104,ท่ามะขาม,Tha Makham,tha-makham,710104,11,71000,14.035,99.503
710108,วังด้ง,Wang Dong,wang-dong,710108,12,71190,14.151,99.306
710116,วังเย็น,Wang Yen,wang-yen,710116,7,71000,13.954,99.400
