id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
340715,บัวงาม,Bua Ngam,bua-ngam,340715,16,34160,14.801,105.218
340712,แก้ง,Kaeng,kaeng,340712,11,34160,14.695,105.014
340716,คำครั่ง,Kham Khrang,kham-khrang,340716,10,34160,14.889,105.205
340711,กลาง,Klang,klang,340711,18,34160,14.797,105.141
340709,กุดประทาย,Kut Prathai,kut-prathai,340709,21,34160,14.966,105.196
340701,เมืองเดช,Mueang Det,mueang-det,340701,66,34160,14.920,105.055
340704,นาเจริญ,Na Charoen,na-charoen,340704,11,34160,14.902,104.955
340717,นากระแซง,Na Krasaeng,na-krasaeng,340717,16,34160,14.870,104.908
340702,นาส่วง,Na Suang,na-suang,340702,12,34160,15.012,104.983
340723,โนนสมบูรณ์,Non Sombun,non-sombun,340723,9,34160,14.760,105.030
340721,ป่าโมง,Pa Mong,pa-mong,340721,10,34160,14.961,104.976
340720,โพนงาม,Phon Ngam,phon-ngam,340720,13,34160,14.904,105.115
340708,สมสะอาด,Som Sa-at,som-sa-at,340708,13,34160,14.824,104.987
340713,ท่าโพธิ์ศรี,Tha Pho Si,tha-pho-si,340713,11,34160,14.840,105.049
340706,ทุ่งเทิง,Thung Thoeng,thung-thoeng,340706,15,34160,14.819,104.846
340710,ตบหู,Top Hu,top-hu,340710,22,34160,14.702,105.090
